7510	6278	7
1737	9428	11
1370	2953	0
45413	5269	9
2831	490	6
149	882	12
140	4289	1
295	7529	2
32482	2097	4
7473	4180	1
131	7082	10
221	4041	14
115	1126	8
416	6570	1
191	7388	15
3504	7004	5
2200	8974	8
7829	349	7
104	4554	6
104	1928	12
193	8839	15
105	9670	15
1767	5093	30
2167	2356	21
2157	7370	12
126	2372	3
102	2856	5
962	7269	2
693	1441	2
2474	7045	0
519	9507	18
9903	2593	11
119	6325	0
137	1171	18
12	206	31
12543	6820	8
4766	3575	4
12	299	3
12	3524	4
101	4043	8
561	5615	30
141	2347	2
57	9257	0
12	6465	14
44876	5670	0
18568	8714	6
293	4878	11
12	7467	6
12	6885	4
12360	3040	15
1011	3871	2
2355	1051	20
283	5586	3
2239	9236	11
1598	711	14
17880	4313	7
32022	9372	1
311	4201	10
38149	1726	2
1455	6498	22
14	4590	29
2606	9337	7
12455	9678	2
9819	4230	8
11021	9919	4
10774	4949	23
495	1816	7
123	5721	2
13279	6146	13
162	9986	10
112	2636	1
107	2260	9
12749	6756	7
27456	8468	14
1098	8250	1
39888	9667	10
12	6285	20
145	1195	6
14	8801	22
3354	614	16
13073	6454	4
29869	1219	5
23024	3499	5
7255	3877	12
102	6441	1
160	663	13
7010	2213	14
3705	2270	9
155	2815	1
284	3665	4
9777	7651	6
207	282	3
10898	8497	14
107	9430	11
11232	4456	11
41056	1019	10
364	3019	8
101	4389	11
18508	8192	5
125	9254	17
130	3493	0
1618	483	8
271	1667	3
1606	8404	11
35985	554	6
333	7933	3
5273	7050	7
115	2820	3
12042	6814	7
164	6950	18
15095	5250	2
2186	2838	11
14	5418	17
316	5181	14
34672	3460	11
12	9447	22
766	9051	12
131	5996	11
14	1055	34
107	8956	1
3959	4914	6
4228	7064	9
12	8203	8
3784	5391	18
104	7562	17
189	1332	2
105	6461	36
327	961	4
985	769	9
8692	7062	0
594	6944	11
449	8425	12
9922	7274	8
3136	9974	13
5194	7552	18
16398	3373	19
12	5037	5
4920	4899	23
241	9817	3
22211	6508	19
10541	3594	17
717	9109	13
4214	5370	3
14909	533	0
12	715	1
2125	9358	3
12	9355	12
14	4075	6
13011	8334	10
12870	2578	15
26638	2027	6
1063	4250	8
13501	841	8
127	1419	10
104	2759	11
309	7755	31
904	2180	16
12571	6508	5
419	7599	9
638	9149	1
2	1886	0
506	4426	8
14	898	23
137	4178	16
747	4806	19
33518	263	12
2780	7788	11
101	8652	20
5651	6662	0
23037	8117	21
764	4034	2
931	2126	15
102	5320	2
901	3587	4
12	4480	9
24628	4466	19
5034	1355	3
516	5079	0
792	8284	3
102	1796	8
12027	3123	1
12	9705	18
230	475	18
206	2846	10
27094	4080	10
15395	717	0
506	2471	7
171	5237	5
1176	4218	4
9	9735	33
101	8809	10
396	2464	1
3012	7842	1
105	9007	15
6535	6694	3
6127	3628	13
444	5981	1
1434	5609	33
9724	2946	7
3867	239	3
332	3540	22
212	8804	10
13672	3285	8
58	5173	7
4752	3045	6
12	7107	18
155	6906	15
374	113	1
14	7145	14
151	5529	13
433	6819	20
5611	5669	0
4319	2369	12
3244	3731	11
14	1644	12
25882	243	1
154	8183	16
1151	949	0
31243	4740	2
16	8120	1
1187	2510	18
104	8335	24
204	3165	16
1009	8276	1
117	9639	1
12	2892	11
103	7240	4
2439	785	7
19304	6468	0
18527	4920	0
12070	3926	26
22150	1602	20
10018	4064	7
37926	9204	14
1485	1359	11
1422	9784	21
12	2280	1
673	4399	7
12	9324	21
1458	5765	25
12	8320	11
12	1728	6
197	3937	13
101	4078	15
8	8636	9
41155	7054	7
234	2600	7
1505	4822	6
1781	9807	6
1882	6304	20
23831	4843	7
7477	7228	12
12	5352	4
542	4481	10
8900	6827	8
104	8000	4
6149	6974	10
14	1358	16
8	627	16
122	8926	8
2550	9745	2
1034	2406	3
12	1729	18
11208	3439	29
12	8548	3
15638	5757	16
4941	9141	6
28778	6009	13
2803	7822	18
14	1806	18
199	7842	11
12040	4120	5
12	846	6
2340	9728	4
26541	5779	3
854	8201	15
19247	6438	0
169	6195	1
128	5807	10
14	868	26
16	7323	9
408	4370	15
10530	3577	6
977	9838	24
2587	7106	19
615	6574	3
6405	6156	8
6362	7352	18
272	5003	18
124	876	5
3097	9796	12
2959	9484	4
11273	9040	3
12	6091	12
4776	9194	4
10974	8980	1
27676	9992	20
43650	8484	23
26404	4677	6
18961	4743	10
14	749	28
14	6208	17
2649	8796	1
3522	5213	13
3928	1950	1
5986	3702	5
3384	6121	0
28877	4937	17
32380	2283	3
14	329	22
9	5774	37
12	7168	5
12	355	10
269	9033	5
17716	3934	0
255	516	1
45314	3624	8
12	6409	7
31805	3001	14
242	3763	2
2254	1695	16
24613	6775	7
167	6470	22
12	577	22
12	1423	20
10540	1156	15
105	1827	1
5028	6793	12
149	8755	8
10455	7871	13
32008	3328	17
471	2213	1
109	889	0
113	6532	22
10653	8743	7
39663	1517	6
14	7340	15
14	4163	8
369	60	9
43034	2645	11
3127	6115	9
355	7289	17
29820	1681	27
102	3532	16
28948	6679	6
101	3844	3
2522	2589	4
12	484	8
181	6688	3
743	6920	12
223	934	12
1297	7185	6
1544	6182	1
3089	838	19
28323	5459	5
164	2537	9
4132	2575	0
279	4859	5
439	1732	5
43007	3409	22
9948	1384	20
246	3954	5
745	1699	15
29845	9105	11
5957	6821	18
250	5419	6
101	2124	23
1184	7115	3
2554	8436	11
134	731	13
27056	8344	9
12	5829	8
195	9998	8
17741	9000	2
9437	6197	4
348	4733	9
11910	4186	6
2904	6534	2
8691	8292	17
14	6163	9
112	6352	2
2243	2021	12
14	4823	16
12	8539	1
33318	5109	7
106	4966	3
14	3038	23
2250	1367	24
102	2418	2
273	8774	13
44404	1214	1
14	3573	9
2635	7088	19
311	4340	13
118	7476	3
11291	1783	6
278	6436	6
362	2416	5
6990	1630	8
5143	7636	15
19747	7162	8
13	9509	4
17496	6722	7
43997	7631	22
2265	9774	11
30307	3708	8
40156	5290	16
7423	1249	13
2156	784	0
1494	1713	4
347	6591	8
672	8566	4
2486	9072	0
9198	7163	21
931	9050	20
11124	5112	4
14	8694	31
38857	269	15
103	7097	4
285	1768	27
38896	5367	32
14106	254	13
793	2861	10
104	6085	36
1156	8322	4
5535	3851	0
1	5672	16
12	5335	6
21307	3402	3
102	3324	2
2681	8910	30
1830	197	12
519	221	16
3688	8234	18
21	2414	15
7153	858	1
520	9491	11
2221	6531	28
9231	4922	12
34387	9851	3
104	2713	6
436	2332	0
101	3899	1
6485	4306	1
838	2882	8
14	9992	32
104	7167	2
154	4939	15
112	215	1
21	2592	9
1063	9096	4
141	921	4
824	5446	6
38539	7868	17
13125	3169	6
501	6083	9
14	3935	7
14	7990	19
735	1731	5
14	8766	15
154	1709	15
29565	9444	20
21830	9964	16
14	7188	15
140	2495	13
567	3562	1
2697	1135	24
1174	2440	12
203	7969	6
533	6926	13
1205	8642	5
3116	7174	19
167	4475	25
113	5587	17
798	1789	20
868	3046	3
6687	1556	4
19069	2137	4
9337	5663	6
336	8229	4
3759	391	22
3803	6055	23
14	2071	19
14	2546	15
2270	7313	9
1680	7432	19
2091	1860	8
348	3955	8
25953	9989	22
12	9564	7
101	3097	29
403	8737	17
1195	9480	12
611	7808	6
34770	9335	21
12714	1597	3
32847	1456	28
154	576	5
1060	1274	12
19701	1865	14
103	3317	10
33377	6579	11
1234	3314	2
19013	4953	3
149	3598	8
18330	3602	5
8645	5365	25
12	4980	10
3899	2656	37
12	8851	17
691	8601	8
364	6681	13
335	8705	0
7867	8660	23
35525	9367	14
12	6802	15
32760	916	3
462	9026	4
4307	6336	9
22071	589	1
12271	4373	10
12	8625	13
463	5075	19
134	2370	8
110	355	18
3431	8485	3
33003	7973	13
14	21	30
12	1456	22
391	8492	17
106	7367	2
14	1151	22
118	8272	5
1634	4133	11
867	4173	22
104	4987	25
14	1177	27
28179	4009	5
14	6650	20
118	6768	22
21	4651	11
7486	9976	12
2627	4106	19
24939	4406	8
4608	1586	7
33746	9598	12
3492	1332	8
220	2876	7
238	2745	9
35438	5866	7
393	6354	15
32173	1922	2
316	7303	3
14	3026	22
5608	8308	9
12	3126	8
258	6245	5
21416	296	30
487	854	12
547	6290	7
13770	7156	12
21396	8689	6
44393	7046	7
21131	4508	20
3895	9752	30
1199	9395	5
3690	800	18
2	8039	21
25181	8797	8
1580	3717	13
161	4022	6
4729	1223	9
136	8295	9
31027	4659	15
3512	9426	10
405	2180	1
1935	6346	7
295	2079	16
14	6098	19
28556	3302	11
501	580	6
24307	7762	4
1578	6280	9
21871	901	17
2816	1264	0
1535	6958	16
3403	3962	13
13390	231	45
13431	4193	14
3343	3871	0
15072	1647	11
14	565	7
12	4562	5
30440	9414	4
14	1631	15
102	3639	3
130	3357	0
102	8883	23
140	4625	17
24725	3806	5
612	2184	11
102	8593	11
194	6194	7
15701	1417	0
12	4885	5
104	7727	32
104	8671	17
32634	1242	12
423	7355	0
476	5757	0
3265	9445	4
103	2906	7
12	3127	28
106	5440	8
101	1276	9
39255	5217	20
12202	7644	5
218	5470	0
272	1431	21
14	6837	6
38380	4342	9
1044	138	4
14	7326	24
407	455	6
8535	6076	5
14531	113	0
39135	9755	5
8393	9227	14
12308	1636	4
102	5815	2
1782	2514	17
1485	7768	3
12	7925	18
13189	1585	23
7360	5445	9
15578	4051	20
7346	964	8
10610	1172	5
340	8691	3
228	4007	2
131	8883	20
3289	6988	4
12	7164	16
42516	5748	13
12	4408	9
2507	9234	1
29832	452	4
35190	3868	11
102	3805	15
133	9199	4
6362	5953	12
10529	8171	15
447	601	9
23928	4899	4
103	6395	3
303	679	21
12604	7736	4
366	9301	13
14	735	11
9722	7862	6
4819	260	2
104	7930	1
14	9041	4
437	4794	0
4567	1797	1
44906	5928	0
12	3519	14
120	1835	12
14	1873	11
2	175	0
424	9295	7
780	8499	5
332	673	13
14	615	36
101	286	19
666	3079	3
29050	934	21
318	2628	16
1215	6066	6
14	5276	21
114	3352	3
250	2619	8
1187	4127	14
42664	2535	12
3447	4001	2
486	1258	21
368	8887	11
141	5746	17
1322	8941	6
3582	2203	4
12646	9913	10
2643	8303	9
25085	9432	24
22777	3691	25
14	7995	6
39860	421	1
17461	8162	9
37424	9205	1
1491	2743	8
102	1759	2
186	583	1
33654	9962	4
188	7467	2
12	2426	22
2968	1270	7
193	9784	9
2316	1337	19
1711	7634	2
412	6891	12
12	2004	7
12	1299	7
932	7928	17
120	7691	13
40210	8324	14
136	3901	38
42347	1183	19
121	333	18
114	3377	5
254	9781	3
108	6757	17
5681	8414	5
12	5947	5
3951	8666	8
191	2765	29
6855	3808	8
29029	9113	11
44792	2694	0
882	2212	5
1399	913	3
329	8329	6
26576	6220	20
142	7989	3
33158	2438	6
102	2718	1
14	758	13
475	5075	14
1245	833	23
120	4260	8
12240	7768	23
10977	7420	13
977	9304	5
157	7523	0
31636	4411	5
108	6919	15
441	3010	5
102	4277	26
789	392	1
191	5480	6
102	8530	1
372	4197	4
35012	6553	8
161	3507	24
27333	3495	12
145	2523	3
12	7900	20
41944	7921	14
7161	7916	16
45396	3536	3
119	1283	1
2096	5146	14
169	9838	10
743	3408	3
4280	9304	0
281	9833	12
7133	9379	8
277	1380	22
5129	9866	17
5053	1667	9
5683	1276	10
12	9905	16
456	3137	6
2395	1801	7
28346	8933	35
5913	8864	11
3160	330	4
600	4369	6
181	6965	22
9	2851	26
34542	2070	29
2567	8841	12
14	3984	12
13140	1329	9
104	9337	3
2191	4912	10
31685	9780	8
43606	8161	8
2777	7181	11
101	4403	15
44667	8802	6
2880	8998	0
12	2739	18
101	9272	10
199	8566	6
12	8697	4
113	5369	6
12	3224	12
110	3055	2
5776	9465	7
37624	5171	8
10632	3432	20
102	753	2
1568	7345	0
421	3991	20
218	5374	0
162	4090	18
14	9308	12
2583	7639	19
128	1982	5
3844	8289	10
12	2738	6
12	4127	11
625	1831	12
965	4643	8
105	8121	5
554	321	4
125	3516	23
408	2402	7
1965	5108	10
282	900	3
148	2858	17
14957	7027	11
101	8630	10
14127	619	18
10495	8663	15
7948	5095	12
699	8109	2
3468	1144	3
104	6163	1
240	2648	3
10524	7210	33
19987	6200	11
404	8495	2
8	4068	12
466	6864	1
541	7746	6
43956	7265	13
1682	5993	0
650	8279	8
213	188	0
294	2431	0
2916	9349	17
3749	2911	9
12	4476	1
23889	3770	3
29605	1226	14
1498	6546	1
205	3592	4
757	7360	5
14	8944	16
254	1586	10
24644	2542	5
2647	8547	23
384	1145	14
12	4824	11
12	4027	4
900	2250	19
9469	1110	3
12	7735	12
1606	4964	2
559	7289	23
812	128	2
12	1148	12
533	2440	11
12	6431	3
3040	4277	25
12	9714	3
873	3550	1
2086	6159	10
1479	239	26
137	2816	4
41414	617	9
111	7117	5
35863	6472	8
12	9814	9
163	8564	3
19592	9459	11
1648	1135	3
877	556	0
184	1918	0
205	8654	23
934	520	4
194	1276	29
101	4279	28
473	7737	3
8272	5060	4
105	6106	7
18123	6879	4
101	5788	2
101	1808	10
9377	9009	17
197	3262	13
129	9458	3
14	186	14
9348	6947	14
7771	1029	4
570	9230	12
107	7206	8
13122	5952	12
1444	6640	3
104	1431	23
14	2523	9
14	3605	11
17867	4016	0
14	6578	29
127	6834	2
12	5495	6
30074	3488	9
19440	6849	2
12	8891	3
404	5003	10
104	2006	1
102	5019	7
116	7608	7
119	9698	5
15657	4910	3
102	1084	17
272	1233	24
2539	1675	6
8234	3027	0
1980	6654	14
131	4977	8
113	2201	24
115	1657	19
239	6072	19
719	3826	14
31011	4337	4
3360	7748	5
797	6849	17
12	2992	3
17691	5361	27
26498	3311	9
1091	3636	4
14	636	26
162	885	14
32037	1206	10
22492	3673	12
368	4980	3
387	9256	14
43587	8192	1
57	1977	0
37375	1039	15
3825	5237	19
12650	1615	6
1609	8107	3
128	6396	7
102	4856	13
102	884	5
39443	7214	6
9485	4977	17
607	2661	31
106	9036	22
432	5626	0
4523	8330	18
102	4626	1
9063	8757	3
14	7604	15
198	2937	7
10235	2611	13
175	3950	4
12	6161	7
12	3667	13
107	652	3
8881	1435	1
31928	7338	2
14	1213	8
31316	3821	15
2833	5430	14
3986	6330	25
43750	6180	13
41213	4150	14
191	9612	12
240	498	5
43777	347	6
7688	8742	11
6408	463	21
1431	2571	15
12	9787	7
12	3441	17
1572	828	1
32902	299	27
25631	4988	14
43432	6771	17
40352	9836	19
173	2152	10
13504	9794	19
238	7704	16
8678	866	18
17795	662	3
141	1527	6
3058	2742	17
446	3818	21
12	6514	13
107	1007	9
226	235	8
537	8838	8
16	5483	8
1391	2048	8
35891	1086	2
10968	2368	12
44542	8442	15
1651	7629	1
550	4487	8
19970	2828	17
17172	3084	0
38008	985	13
8	4072	13
7566	3909	5
4122	8991	24
34564	8786	6
128	4116	6
44967	9178	0
13243	434	3
6193	5142	8
14	2352	17
40404	6130	2
12970	7387	20
3802	3592	8
324	1335	0
2913	1202	24
3756	3746	15
155	32	9
58	9280	11
6090	4392	5
138	6776	1
32716	8105	4
35739	5824	7
118	697	10
2069	1313	4
116	6683	11
347	3923	6
149	7267	22
103	6323	10
1385	8926	2
1334	9447	8
389	6438	9
27879	7718	9
766	9025	9
2799	1842	8
114	5657	15
2592	1671	17
14	9522	19
8214	9105	8
321	4232	13
222	6441	6
14	4527	27
883	1716	0
4433	2297	5
1940	3160	18
1379	317	2
441	2449	13
106	3900	17
18485	4702	0
101	9286	14
23910	3418	23
41998	7210	8
8254	3626	6
33640	3604	10
1246	1434	7
23589	2266	20
367	5413	4
164	6700	12
40536	5855	4
185	8703	20
12	7886	10
793	4735	14
106	3453	7
115	651	18
177	2211	3
103	2506	5
9449	8839	5
31227	3116	1
6349	6919	2
31132	5042	1
14	8491	10
30674	3496	8
30451	1186	17
2516	351	15
242	9590	13
101	6764	14
348	9152	5
385	8917	3
452	257	4
112	3885	3
12	1856	15
12	4354	5
138	8489	6
8217	2752	0
130	3533	0
439	6154	15
102	3815	3
34408	5042	6
1070	4874	17
5543	9356	5
31491	3068	3
688	8075	2
8413	4646	0
12	7753	8
380	3680	10
152	6135	9
14213	7944	20
196	4271	4
168	5573	12
108	2364	7
6256	6889	6
273	6237	6
102	9515	3
14	7489	8
332	2365	6
464	1923	16
669	8789	19
38095	1630	17
1896	7241	13
136	8240	11
102	6754	9
121	6801	11
1266	9850	2
530	6192	0
9394	9294	30
33293	1627	5
12	9159	2
1094	3473	4
37756	9997	4
12	3750	10
846	8071	0
201	4671	16
12518	8014	2
35511	6812	10
18022	895	11
4505	8878	8
118	7264	16
12330	2593	4
12	5345	11
101	3139	10
145	6318	13
994	1650	2
162	8271	16
14	2572	18
8040	4373	16
4830	1261	9
19974	6980	0
201	2870	23
2	1846	0
352	3040	14
1352	8855	20
8257	7231	17
31456	9343	7
9800	7801	12
4107	297	17
8065	8992	13
112	809	28
123	7897	3
247	6172	12
8	5310	3
6405	4225	28
175	3510	15
26738	8545	11
12	7431	14
12	100	1
1058	7520	4
104	237	4
656	1019	15
981	579	22
28020	9004	6
171	955	7
293	5805	23
32205	2805	4
13087	1847	4
42509	3750	18
35639	2396	1
10676	5850	7
141	5504	13
101	2021	13
101	5737	5
1152	1522	3
39908	9805	18
103	1196	4
12	4685	23
3667	6771	31
23374	8779	6
461	8081	21
25134	3979	9
293	4806	11
516	5055	0
20312	7362	0
41800	6064	5
1737	2621	1
21058	8864	0
2851	4954	0
4747	4449	2
2433	1801	19
265	1353	18
13047	1532	16
103	3113	11
9	5844	29
807	1747	3
23282	9734	12
896	6961	8
108	9264	1
10909	8558	8
307	363	7
4763	4592	1
8859	8627	0
8500	8228	4
15106	8958	14
12	9479	4
9881	4149	6
2067	4443	6
274	2398	16
8070	6658	4
101	9965	20
749	4547	1
129	8098	16
27653	9513	11
6106	7144	3
187	304	17
6020	721	7
365	9128	11
14163	8239	8
703	9990	26
427	8728	19
387	2136	9
20030	7043	0
3809	3016	5
101	3840	25
14	5844	35
191	7128	8
24393	104	4
256	4398	1
271	6311	5
12	580	24
1	8400	29
163	3655	23
1555	951	0
12	3918	3
101	6124	2
380	3854	21
14	9262	9
669	3229	4
106	194	38
43252	4865	1
266	1357	15
13553	3749	6
3426	9735	0
14	6660	9
1067	4721	8
2198	6952	16
5064	1355	7
9471	6808	16
40761	5350	6
11040	1721	2
11445	5141	1
1740	9268	18
101	873	8
166	4907	11
746	2852	11
3019	98	12
644	2550	7
29001	4388	7
1563	5724	0
12035	4845	13
639	2431	2
14	1667	14
785	9302	2
104	2767	16
4939	4560	13
687	811	12
547	9955	4
12	4366	4
9494	5578	15
255	7814	8
5488	2653	0
7800	5241	2
546	9863	2
1	473	16
43516	378	11
958	6980	10
12	7749	9
694	7156	6
148	255	7
125	5185	3
1244	5356	12
150	7186	1
25803	9693	1
553	442	4
431	8221	5
1134	8757	5
3060	5877	6
379	7491	5
34081	7672	10
1307	6494	16
17163	3063	0
101	3498	23
2437	2301	0
2407	246	6
8719	7107	0
15914	9434	12
36084	3384	10
127	7398	12
115	5166	1
733	5417	13
497	23	6
37479	6889	13
254	3304	12
4542	6712	24
42507	3974	23
193	2540	4
11241	3990	8
6916	1643	8
3175	2097	8
247	4115	20
149	274	7
7368	2721	4
19713	6647	1
121	894	1
2076	8814	14
13107	3345	7
19314	8572	18
2	8792	16
2490	5732	6
2	6523	18
113	3567	10
1007	306	3
800	429	12
1221	7319	8
3687	401	2
12697	6338	5
136	2238	12
29721	7653	10
289	1934	7
354	4087	7
1630	4752	6
38889	6312	1
109	785	0
120	2812	2
105	5475	3
13487	5406	3
2666	638	9
1375	5144	0
14	8809	13
14	3821	25
686	7970	1
163	708	10
344	7171	5
101	4523	6
13190	5735	6
104	3009	20
1135	3410	9
33316	406	9
9384	2041	5
1105	7329	9
1812	6718	11
141	106	12
21073	8886	0
12	8194	7
6185	8380	12
12	6630	5
749	4559	0
115	5578	9
165	3073	14
536	1490	3
15741	9487	12
1740	444	15
37393	2694	21
179	2634	2
13871	2815	16
108	4407	5
284	4831	12
127	5218	23
44272	5130	8
177	9856	12
264	1948	18
667	1789	11
2537	9588	1
30935	5133	20
551	9013	3
3513	6826	1
5170	8860	7
952	1566	4
587	5274	12
145	3580	35
6292	505	5
3393	6929	0
102	3939	16
1015	7524	5
12	4426	12
21497	9388	0
58	5046	2
12	1800	6
12	198	4
9388	8629	1
1413	173	1
4581	5786	10
22213	2225	37
482	4862	1
20769	9391	6
14	1947	33
10679	7264	5
184	1966	0
31623	6853	6
30278	6540	9
2191	6759	0
14	6721	21
210	3811	3
1758	2556	4
41427	2032	3
2795	9791	7
4640	2004	2
2712	4327	5
27503	2183	1
1727	4524	6
1546	7719	12
853	7944	11
118	7236	3
126	9672	12
2886	2081	8
108	6719	6
8777	4307	26
2	6141	17
19303	6467	0
5118	5737	2
978	9888	0
147	4963	32
11062	5974	1
109	825	18
28639	6179	8
45665	3584	23
14	4674	12
4177	2140	19
2937	8405	31
2349	9584	3
17558	8197	8
112	333	13
5957	8512	20
870	7362	20
44370	6755	5
2438	3090	4
102	6250	2
5815	9571	0
18877	5234	0
143	1221	21
134	2364	12
14	6498	29
162	1288	6
4756	9830	4
3531	1024	11
102	1709	7
7832	2080	9
14	2315	9
663	2142	7
1840	7875	26
2789	7890	14
103	9443	4
4782	5976	1
106	6229	24
12	3533	11
3499	6785	11
1137	7900	16
168	4007	10
12	7680	21
12958	3680	16
18567	801	12
356	1017	10
13888	16	0
646	5007	9
31170	7234	4
6538	7445	2
12	7951	5
5633	2705	16
408	6900	26
9995	5223	6
22763	3797	7
21	2455	9
312	6408	10
359	3806	2
1157	6529	1
1296	471	4
43793	7870	10
2157	8258	25
116	1390	16
2617	8815	8
535	1468	23
3181	4968	10
165	8385	18
28634	6873	29
41755	2200	4
2460	4858	1
18662	4874	0
37987	4698	3
15537	9163	8
123	5779	7
14	8426	5
1180	499	10
273	1144	4
1533	1782	2
3507	7388	26
106	1370	13
44102	8230	10
18026	9265	10
304	377	6
1346	1123	1
42160	7981	3
697	2682	0
104	1097	19
926	257	6
352	813	8
205	3091	5
14	2977	7
112	3401	18
12537	5907	12
14478	8200	7
9680	1169	8
4303	7993	15
12	2670	7
12	8484	17
105	3852	16
813	7822	0
802	386	17
111	2840	11
32336	7961	2
129	300	8
1858	1921	4
103	2856	2
239	3596	26
271	6286	3
13	7158	2
5099	9824	1
21	5392	14
13147	6997	10
14	9223	15
1153	2104	0
151	3127	1
626	2239	19
538	2323	13
249	9794	7
237	685	7
1253	8360	5
8357	556	3
6976	4465	24
2	6811	16
14	6	20
7576	4173	10
14	5794	19
3594	8376	3
2770	9370	6
200	7910	4
3572	7163	19
14	9888	20
10977	7013	13
20275	8714	12
2104	8436	2
7162	5430	29
422	8041	18
12	6759	8
38871	1550	10
24334	8532	11
28987	4365	8
1915	1288	9
3842	8934	1
240	8267	19
44521	8179	4
9	2236	8
107	4017	1
12	6595	2
165	5769	4
12	4834	7
6286	9469	9
158	5302	1
217	3722	5
1168	2942	19
1835	9520	7
149	432	2
147	6418	3
9864	8646	18
23117	7653	1
14	5668	5
14	1960	13
256	4226	0
31888	1480	12
23791	2883	12
102	5485	12
1703	9917	3
1329	1196	8
2317	709	1
16	8400	22
439	6793	7
6605	8652	9
254	320	18
2261	4447	8
1795	542	0
459	8383	3
179	5167	2
14	222	32
40269	8653	13
2755	5366	20
115	5836	6
101	578	11
183	4036	10
12	2924	2
102	3620	9
102	4935	6
102	6246	3
1070	3754	20
14	8681	20
3449	1975	10
1260	5094	2
101	8296	14
105	7619	11
416	8715	15
420	5249	15
29704	5652	13
